252.69,154.1,1.2,1682900913015,
252.69,154.1,1.2,1682900943052,
252.69,154.1,1.2,1682900923025,
252.69,154.1,1.2,1682900953072,
252.69,154.1,1.2,1682900913015,
252.69,154.1,1.2,1682900923025,
252.69,154.1,1.2,1682900903009,
252.69,154.1,1.2,1682900903009,
252.69,154.1,1.2,1682901033189,
252.69,154.1,1.2,1682901033189,
252.69,154.1,1.2,1682901023180,
252.69,154.1,1.2,1682901023180,
252.69,154.1,1.2,1682901053220,
252.69,154.1,1.2,1682901053220,
252.69,154.1,1.2,1682901043205,
252.69,154.1,1.2,1682901173386,
252.69,154.1,1.2,1682901183407,
252.69,154.1,1.2,1682901153370,
252.69,154.1,1.2,1682901173386,
252.69,154.1,1.2,1682901183407,
252.69,154.1,1.2,1682901153370,
252.69,154.1,1.2,1682901143366,
252.69,154.1,1.2,1682901153370,
252.69,154.1,1.2,1682901143366,
252.69,154.1,1.2,1682901293547,
252.69,154.1,1.2,1682901283528,
252.69,154.1,1.2,1682901263517,
252.69,154.1,1.2,1682901293547,
252.69,154.1,1.2,1682901263517,
252.69,154.1,1.2,1682901273525,
252.69,154.1,1.2,1682901263517,
252.69,154.1,1.2,1682901273525,
252.69,154.1,1.2,1682901383643,
252.69,154.1,1.2,1682901403687,
252.69,154.1,1.2,1682901383643,
252.69,154.1,1.2,1682901393664,
252.69,154.1,1.2,1682901403687,
252.69,154.1,1.2,1682901393664,
252.69,154.1,1.2,1682899751473,
252.69,154.1,1.2,1682899771492,
252.69,154.1,1.2,1682901543881,
252.69,154.1,1.2,1682901503860,
252.69,154.1,1.2,1682901543881,
252.69,154.1,1.2,1682901503860,
252.69,154.1,1.2,1682901553901,
252.69,154.1,1.2,1682901623999,
252.69,154.1,1.2,1682901634016,
252.69,154.1,1.2,1682901654058,
252.69,154.1,1.2,1682901664063,
252.69,154.1,1.2,1682901623999,
252.69,154.1,1.2,1682901623999,
252.69,154.1,1.2,1682901634016,
252.69,154.1,1.2,1682901664063,
252.69,154.1,1.2,1682901634016,
252.69,154.1,1.2,1682901654058,
252.69,154.1,1.2,1682901644038,
252.69,154.1,1.2,1682901623999,
252.69,154.1,1.2,1682901634016,
252.69,154.1,1.2,1682901644038,
252.69,154.1,1.2,1682901744192,
252.69,154.1,1.2,1682901754198,
252.69,154.1,1.2,1682901774216,
252.69,154.1,1.2,1682901744192,
252.69,154.1,1.2,1682901764213,
252.69,154.1,1.2,1682901754198,
252.69,154.1,1.2,1682901774216,
252.69,154.1,1.2,1682901764213,
252.69,154.1,1.2,1682901894365,
252.69,154.1,1.2,1682901884349,
252.69,154.1,1.2,1682899891644,
252.69,154.1,1.2,1682899901655,
252.69,154.1,1.2,1682899871620,
252.69,154.1,1.2,1682899921678,
252.69,154.1,1.2,1682899881631,
252.69,154.1,1.2,1682899871620,
252.69,154.1,1.2,1682902014506,
252.69,154.1,1.2,1682902004499,
252.69,154.1,1.2,1682902014506,
252.69,154.1,1.2,1682901984473,
252.69,154.1,1.2,1682902004499,
252.69,154.1,1.2,1682901984473,
252.69,154.1,1.2,1682901994495,
252.69,154.1,1.2,1682901994495,
252.69,154.1,1.2,1682902124620,
252.69,154.1,1.2,1682902104605,
252.69,154.1,1.2,1682902134627,
252.69,154.1,1.2,1682902114614,
252.69,154.1,1.2,1682902254801,
252.69,154.1,1.2,1682902264820,
252.69,154.1,1.2,1682902274828,
252.69,154.1,1.2,1682902234764,
252.69,154.1,1.2,1682902274828,
252.69,154.1,1.2,1682902284845,
252.69,154.1,1.2,1682902284845,
252.69,154.1,1.2,1682902405034,
252.69,154.1,1.2,1682902364964,
252.69,154.1,1.2,1682902395017,
252.69,154.1,1.2,1682902384996,
252.69,154.1,1.2,1682902405034,
252.69,154.1,1.2,1682902354956,
252.69,154.1,1.2,1682902364964,
252.69,154.1,1.2,1682902395017,
252.69,154.1,1.2,1682902405034,
252.69,154.1,1.2,1682902384996,
252.69,154.1,1.2,1682902354956,
252.69,154.1,1.2,1682902475132,
252.69,154.1,1.2,1682902505172,
252.69,154.1,1.2,1682902475132,
252.69,154.1,1.2,1682902475132,
252.69,154.1,1.2,1682902495151,
252.69,154.1,1.2,1682900021842,
252.69,154.1,1.2,1682899991776,
252.69,154.1,1.2,1682900001797,
252.69,154.1,1.2,1682902615314,
252.69,154.1,1.2,1682902625337,
252.69,154.1,1.2,1682902595273,
252.69,154.1,1.2,1682902625337,
252.69,154.1,1.2,1682902595273,
252.69,154.1,1.2,1682902605294,
252.69,154.1,1.2,1682902735462,
252.69,154.1,1.2,1682902755476,
252.69,154.1,1.2,1682902745466,
252.69,154.1,1.2,1682902735462,
252.69,154.1,1.2,1682902755476,
252.69,154.1,1.2,1682902715446,
252.69,154.1,1.2,1682902725451,
252.69,154.1,1.2,1682902745466,
252.69,154.1,1.2,1682902715446,
252.69,154.1,1.2,1682902725451,
252.69,154.1,1.2,1682900131946,
252.69,154.1,1.2,1682900162005,
252.69,154.1,1.2,1682900111923,
252.69,154.1,1.2,1682900151987,
252.69,154.1,1.2,1682900121941,
252.69,154.1,1.2,1682900131946,
252.69,154.1,1.2,1682900162005,
252.69,154.1,1.2,1682900111923,
252.69,154.1,1.2,1682900151987,
252.69,154.1,1.2,1682900111923,
252.69,154.1,1.2,1682900121941,
252.69,154.1,1.2,1682900111923,
252.69,154.1,1.2,1682902965746,
252.69,154.1,1.2,1682902995777,
252.69,154.1,1.2,1682902955727,
252.69,154.1,1.2,1682902965746,
252.69,154.1,1.2,1682902965746,
252.69,154.1,1.2,1682902985764,
252.69,154.1,1.2,1682902975750,
252.69,154.1,1.2,1682902995777,
252.69,154.1,1.2,1682902955727,
252.69,154.1,1.2,1682902965746,
252.69,154.1,1.2,1682902985764,
252.69,154.1,1.2,1682902975750,
252.69,154.1,1.2,1682902985764,
252.69,154.1,1.2,1682902975750,
252.69,154.1,1.2,1682903115937,
252.69,154.1,1.2,1682903085909,
252.69,154.1,1.2,1682903115937,
252.69,154.1,1.2,1682903075886,
252.69,154.1,1.2,1682903085909,
252.69,154.1,1.2,1682903095914,
252.69,154.1,1.2,1682903075886,
252.69,154.1,1.2,1682903216068,
252.69,154.1,1.2,1682903196054,
252.69,154.1,1.2,1682903346219,
252.69,154.1,1.2,1682903336200,
252.69,154.1,1.2,1682903346219,
252.69,154.1,1.2,1682900252146,
252.69,154.1,1.2,1682900242124,
252.69,154.1,1.2,1682900242124,
252.69,154.1,1.2,1682900242124,
252.69,154.1,1.2,1682900272186,
252.69,154.1,1.2,1682900282196,
252.69,154.1,1.2,1682900282196,
252.69,154.1,1.2,1682900252146,
252.69,154.1,1.2,1682900252146,
252.69,154.1,1.2,1682900242124,
252.69,154.1,1.2,1682903456349,
252.69,154.1,1.2,1682903466367,
252.69,154.1,1.2,1682903486404,
252.69,154.1,1.2,1682903446344,
252.69,154.1,1.2,1682903436325,
252.69,154.1,1.2,1682903436325,
252.69,154.1,1.2,1682903456349,
252.69,154.1,1.2,1682903446344,
252.69,154.1,1.2,1682903436325,
252.69,154.1,1.2,1682903446344,
252.69,154.1,1.2,1682903576539,
252.69,154.1,1.2,1682903576539,
252.69,154.1,1.2,1682903556500,
252.69,154.1,1.2,1682903596561,
252.69,154.1,1.2,1682903586555,
252.69,154.1,1.2,1682903606568,
252.69,154.1,1.2,1682903566519,
252.69,154.1,1.2,1682903586555,
252.69,154.1,1.2,1682903596561,
252.69,154.1,1.2,1682903576539,
252.69,154.1,1.2,1682903596561,
252.69,154.1,1.2,1682903586555,
252.69,154.1,1.2,1682903586555,
252.69,154.1,1.2,1682903616582,
252.69,154.1,1.2,1682903566519,
252.69,154.1,1.2,1682903566519,
252.69,154.1,1.2,1682903596561,
252.69,154.1,1.2,1682903586555,
252.69,154.1,1.2,1682903596561,
252.69,154.1,1.2,1682903576539,
252.69,154.1,1.2,1682903586555,
252.69,154.1,1.2,1682903566519,
252.69,154.1,1.2,1682900362290,
252.69,154.1,1.2,1682900372298,
252.69,154.1,1.2,1682900352283,
252.69,154.1,1.2,1682900402335,
252.69,154.1,1.2,1682900372298,
252.69,154.1,1.2,1682900362290,
252.69,154.1,1.2,1682900352283,
252.69,154.1,1.2,1682900372298,
252.69,154.1,1.2,1682900392316,
252.69,154.1,1.2,1682900382306,
252.69,154.1,1.2,1682900402335,
252.69,154.1,1.2,1682900362290,
252.69,154.1,1.2,1682900392316,
252.69,154.1,1.2,1682900372298,
252.69,154.1,1.2,1682900382306,
252.69,154.1,1.2,1682900392316,
252.69,154.1,1.2,1682900382306,
252.69,154.1,1.2,1682900352283,
252.69,154.1,1.2,1682900392316,
252.69,154.1,1.2,1682900382306,
252.69,154.1,1.2,1682900362290,
252.69,154.1,1.2,1682900362290,
252.69,154.1,1.2,1682900352283,
252.69,154.1,1.2,1682900382306,
252.69,154.1,1.2,1682900392316,
252.69,154.1,1.2,1682900372298,
252.69,154.1,1.2,1682903966968,
252.69,154.1,1.2,1682903936934,
252.69,154.1,1.2,1682903946951,
252.69,154.1,1.2,1682903926927,
252.69,154.1,1.2,1682903936934,
252.69,154.1,1.2,1682903966968,
252.69,154.1,1.2,1682903936934,
252.69,154.1,1.2,1682903826801,
252.69,154.1,1.2,1682903806776,
252.69,154.1,1.2,1682903816795,
252.69,154.1,1.2,1682903846817,
252.69,154.1,1.2,1682903816795,
252.69,154.1,1.2,1682904057081,
252.69,154.1,1.2,1682904047069,
252.69,154.1,1.2,1682904057081,
252.69,154.1,1.2,1682904067100,
252.69,154.1,1.2,1682904047069,
252.69,154.1,1.2,1682900502471,
252.69,154.1,1.2,1682904177256,
252.69,154.1,1.2,1682904197283,
252.69,154.1,1.2,1682904207293,
252.69,154.1,1.2,1682904187273,
252.69,154.1,1.2,1682904207293,
252.69,154.1,1.2,1682904197283,
252.69,154.1,1.2,1682904167247,
252.69,154.1,1.2,1682904177256,
252.69,154.1,1.2,1682904197283,
252.69,154.1,1.2,1682904207293,
252.69,154.1,1.2,1682904177256,
252.69,154.1,1.2,1682904167247,
252.69,154.1,1.2,1682904197283,
252.69,154.1,1.2,1682904207293,
252.69,154.1,1.2,1682904167247,
252.69,154.1,1.2,1682904177256,
252.69,154.1,1.2,1682904197283,
252.69,154.1,1.2,1682904297424,
252.69,154.1,1.2,1682904307433,
252.69,154.1,1.2,1682904407572,
252.69,154.1,1.2,1682904407572,
252.69,154.1,1.2,1682904407572,
252.69,154.1,1.2,1682904417580,
252.69,154.1,1.2,1682904407572,
252.69,154.1,1.2,1682904407572,
252.69,154.1,1.2,1682904417580,
252.69,154.1,1.2,1682904567762,
252.69,154.1,1.2,1682904557740,
252.69,154.1,1.2,1682904547725,
252.69,154.1,1.2,1682904527703,
252.69,154.1,1.2,1682904537713,
252.69,154.1,1.2,1682904547725,
252.69,154.1,1.2,1682904567762,
252.69,154.1,1.2,1682904577777,
252.69,154.1,1.2,1682904547725,
252.69,154.1,1.2,1682904537713,
252.69,154.1,1.2,1682900602619,
252.69,154.1,1.2,1682900592606,
252.69,154.1,1.2,1682900602619,
252.69,154.1,1.2,1682900612637,
252.69,154.1,1.2,1682900622643,
252.69,154.1,1.2,1682900602619,
252.69,154.1,1.2,1682900592606,
252.69,154.1,1.2,1682900612637,
252.69,154.1,1.2,1682900592606,
252.69,154.1,1.2,1682904788077,
252.69,154.1,1.2,1682904808106,
252.69,154.1,1.2,1682904778067,
252.69,154.1,1.2,1682904798092,
252.69,154.1,1.2,1682904818124,
252.69,154.1,1.2,1682904788077,
252.69,154.1,1.2,1682904808106,
252.69,154.1,1.2,1682904778067,
252.69,154.1,1.2,1682904788077,
252.69,154.1,1.2,1682900712760,
252.69,154.1,1.2,1682900712760,
252.69,154.1,1.2,1682900742804,
252.69,154.1,1.2,1682900712760,
252.69,154.1,1.2,1682900712760,
252.69,154.1,1.2,1682905008358,
252.69,154.1,1.2,1682905048384,
252.69,154.1,1.2,1682905038373,
252.69,154.1,1.2,1682905028367,
252.69,154.1,1.2,1682905018363,
252.69,154.1,1.2,1682905048384,
252.69,154.1,1.2,1682905188588,
252.69,154.1,1.2,1682905178579,
252.69,154.1,1.2,1682905168565,
252.69,154.1,1.2,1682905138512,
252.69,154.1,1.2,1682905148529,
252.69,154.1,1.2,1682905168565,
252.69,154.1,1.2,1682905158552,
252.69,154.1,1.2,1682905138512,
252.69,154.1,1.2,1682905188588,
252.69,154.1,1.2,1682905148529,
252.69,154.1,1.2,1682905158552,
252.69,154.1,1.2,1682905178579,
252.69,154.1,1.2,1682905188588,
252.69,154.1,1.2,1682905158552,
252.69,154.1,1.2,1682905178579,
252.69,154.1,1.2,1682905138512,
252.69,154.1,1.2,1682905188588,
252.69,154.1,1.2,1682905178579,
252.69,154.1,1.2,1682905148529,
252.69,154.1,1.2,1682905188588,
252.69,154.1,1.2,1682905288734,
252.69,154.1,1.2,1682905278716,
252.69,154.1,1.2,1682905308765,
252.69,154.1,1.2,1682905258695,
252.69,154.1,1.2,1682905298743,
252.69,154.1,1.2,1682905268704,
252.69,154.1,1.2,1682905278716,
252.69,154.1,1.2,1682905268704,
252.69,154.1,1.2,1682905288734,
252.69,154.1,1.2,1682905258695,
252.69,154.1,1.2,1682905278716,
252.69,154.1,1.2,1682905308765,
252.69,154.1,1.2,1682905268704,
252.69,154.1,1.2,1682905388855,
252.69,154.1,1.2,1682905408868,
252.69,154.1,1.2,1682905378850,
252.69,154.1,1.2,1682905388855,
252.69,154.1,1.2,1682905398858,
252.69,154.1,1.2,1682905549042,
252.69,154.1,1.2,1682905539034,
252.69,154.1,1.2,1682905539034,
252.69,154.1,1.2,1682905549042,
252.69,154.1,1.2,1682905508988,
252.69,154.1,1.2,1682905519002,
252.69,154.1,1.2,1682905539034,
252.69,154.1,1.2,1682905519002,
252.69,154.1,1.2,1682905498979,
252.69,154.1,1.2,1682905508988,
252.69,154.1,1.2,1682900852940,
252.69,154.1,1.2,1682900872962,
252.69,154.1,1.2,1682900862957,
252.69,154.1,1.2,1682900842919,
252.69,154.1,1.2,1682900882967,
252.69,154.1,1.2,1682905619110,
252.69,154.1,1.2,1682905749278,
252.69,154.1,1.2,1682905779314,
252.69,154.1,1.2,1682905739262,
252.69,154.1,1.2,1682905739262,
252.69,154.1,1.2,1682905749278,
252.69,154.1,1.2,1682905759290,
252.69,154.1,1.2,1682905749278,
252.69,154.1,1.2,1682905749278,
252.69,154.1,1.2,1682905859428,
252.69,154.1,1.2,1682905869447,
252.69,154.1,1.2,1682905869447,
252.69,154.1,1.2,1682905859428,
252.69,154.1,1.2,1682905899480,
252.69,154.1,1.2,1682905889469,
252.69,154.1,1.2,1682905879466,
252.69,154.1,1.2,1682905859428,
252.69,154.1,1.2,1682905869447,
252.69,154.1,1.2,1682905909496,
252.69,154.1,1.2,1682901003160,
252.69,154.1,1.2,1682901003160,
252.69,154.1,1.2,1682906009614,
252.69,154.1,1.2,1682905979583,
252.69,154.1,1.2,1682905999603,
252.69,154.1,1.2,1682905989588,
252.69,154.1,1.2,1682905999603,
252.69,154.1,1.2,1682906009614,
252.69,154.1,1.2,1682905979583,
252.69,154.1,1.2,1682906009614,
252.69,154.1,1.2,1682906029632,
252.69,154.1,1.2,1682901113304,
252.69,154.1,1.2,1682901103297,
252.69,154.1,1.2,1682901083261,
252.69,154.1,1.2,1682901083261,
252.69,154.1,1.2,1682901123326,
252.69,154.1,1.2,1682901093282,
252.69,154.1,1.2,1682901113304,
252.69,154.1,1.2,1682901103297,
252.69,154.1,1.2,1682901083261,
252.69,154.1,1.2,1682906249907,
252.69,154.1,1.2,1682906269939,
252.69,154.1,1.2,1682906239892,
252.69,154.1,1.2,1682906249907,
252.69,154.1,1.2,1682906229887,
252.69,154.1,1.2,1682906239892,
252.69,154.1,1.2,1682906249907,
252.69,154.1,1.2,1682906229887,
252.69,154.1,1.2,1682906259926,
252.69,154.1,1.2,1682906229887,
252.69,154.1,1.2,1682906219867,
252.69,154.1,1.2,1682906219867,
252.69,154.1,1.2,1682906259926,
252.69,154.1,1.2,1682906219867,
252.69,154.1,1.2,1682906239892,
252.69,154.1,1.2,1682906269939,
252.69,154.1,1.2,1682906269939,
252.69,154.1,1.2,1682906269939,
252.69,154.1,1.2,1682906249907,
252.69,154.1,1.2,1682906239892,
252.69,154.1,1.2,1682906249907,
252.69,154.1,1.2,1682906229887,
252.69,154.1,1.2,1682906219867,
252.69,154.1,1.2,1682906219867,
252.69,154.1,1.2,1682906239892,
252.69,154.1,1.2,1682906340012,
252.69,154.1,1.2,1682906340012,
252.69,154.1,1.2,1682906470169,
252.69,154.1,1.2,1682906490195,
252.69,154.1,1.2,1682906510217,
252.69,154.1,1.2,1682906480185,
252.69,154.1,1.2,1682906470169,
252.69,154.1,1.2,1682906480185,
252.69,154.1,1.2,1682906480185,
252.69,154.1,1.2,1682906470169,
252.69,154.1,1.2,1682906490195,
252.69,154.1,1.2,1682906480185,
252.69,154.1,1.2,1682906590328,
252.69,154.1,1.2,1682906600337,
252.69,154.1,1.2,1682906590328,
252.69,154.1,1.2,1682906600337,
252.69,154.1,1.2,1682906600337,
252.69,154.1,1.2,1682906590328,
252.69,154.1,1.2,1682906610341,
252.69,154.1,1.2,1682906640388,
252.69,154.1,1.2,1682906740481,
252.69,154.1,1.2,1682906710441,
252.69,154.1,1.2,1682906730463,
252.69,154.1,1.2,1682906740481,
252.69,154.1,1.2,1682906760499,
252.69,154.1,1.2,1682906720449,
252.69,154.1,1.2,1682906710441,
252.69,154.1,1.2,1682906740481,
252.69,154.1,1.2,1682901203440,
252.69,154.1,1.2,1682901213446,
252.69,154.1,1.2,1682901223465,
252.69,154.1,1.2,1682901233475,
252.69,154.1,1.2,1682901203440,
252.69,154.1,1.2,1682906960767,
252.69,154.1,1.2,1682906960767,
252.69,154.1,1.2,1682906980787,
252.69,154.1,1.2,1682907000800,
252.69,154.1,1.2,1682907000800,
252.69,154.1,1.2,1682906990791,
252.69,154.1,1.2,1682906970770,
252.69,154.1,1.2,1682906950761,
252.69,154.1,1.2,1682906990791,
252.69,154.1,1.2,1682907000800,
252.69,154.1,1.2,1682906950761,
252.69,154.1,1.2,1682906960767,
252.69,154.1,1.2,1682906980787,
252.69,154.1,1.2,1682906970770,
252.69,154.1,1.2,1682906980787,
252.69,154.1,1.2,1682906950761,
252.69,154.1,1.2,1682907000800,
252.69,154.1,1.2,1682907110933,
252.69,154.1,1.2,1682907110933,
252.69,154.1,1.2,1682907080904,
252.69,154.1,1.2,1682907110933,
252.69,154.1,1.2,1682907120944,
252.69,154.1,1.2,1682907070886,
252.69,154.1,1.2,1682907090912,
252.69,154.1,1.2,1682907080904,
252.69,154.1,1.2,1682907090912,
252.69,154.1,1.2,1682907120944,
252.69,154.1,1.2,1682907070886,
252.69,154.1,1.2,1682907070886,
252.69,154.1,1.2,1682907120944,
252.69,154.1,1.2,1682907080904,
252.69,154.1,1.2,1682907100925,
252.69,154.1,1.2,1682901323578,
252.69,154.1,1.2,1682907311149,
252.69,154.1,1.2,1682907311149,
252.69,154.1,1.2,1682907331175,
252.69,154.1,1.2,1682907311149,
252.69,154.1,1.2,1682907331175,
252.69,154.1,1.2,1682907321170,
252.69,154.1,1.2,1682907431326,
252.69,154.1,1.2,1682907431326,
252.69,154.1,1.2,1682907451361,
252.69,154.1,1.2,1682907441347,
252.69,154.1,1.2,1682907441347,
252.69,154.1,1.2,1682907481414,
252.69,154.1,1.2,1682907451361,
252.69,154.1,1.2,1682907441347,
252.69,154.1,1.2,1682907471402,
252.69,154.1,1.2,1682907461381,
252.69,154.1,1.2,1682907431326,
252.69,154.1,1.2,1682907431326,
252.69,154.1,1.2,1682907441347,
252.69,154.1,1.2,1682907581586,
252.69,154.1,1.2,1682907601607,
252.69,154.1,1.2,1682907551542,
252.69,154.1,1.2,1682907561547,
252.69,154.1,1.2,1682907551542,
252.69,154.1,1.2,1682901463793,
252.69,154.1,1.2,1682901443763,
252.69,154.1,1.2,1682901463793,
252.69,154.1,1.2,1682907711744,
252.69,154.1,1.2,1682907681694,
252.69,154.1,1.2,1682907721765,
252.69,154.1,1.2,1682907701739,
252.69,154.1,1.2,1682907721765,
252.69,154.1,1.2,1682907711744,
252.69,154.1,1.2,1682907681694,
252.69,154.1,1.2,1682907671681,
252.69,154.1,1.2,1682901573930,
252.69,154.1,1.2,1682901593961,
252.69,154.1,1.2,1682901603976,
252.69,154.1,1.2,1682901563918,
252.69,154.1,1.2,1682901563918,
252.69,154.1,1.2,1682901613990,
252.69,154.1,1.2,1682901583953,
252.69,154.1,1.2,1682901573930,
252.69,154.1,1.2,1682907791852,
252.69,154.1,1.2,1682907821898,
252.69,154.1,1.2,1682907801867,
252.69,154.1,1.2,1682907801867,
252.69,154.1,1.2,1682907811883,
252.69,154.1,1.2,1682907791852,
252.69,154.1,1.2,1682907922054,
252.69,154.1,1.2,1682907962119,
252.69,154.1,1.2,1682907922054,
252.69,154.1,1.2,1682907922054,
252.69,154.1,1.2,1682907932072,
252.69,154.1,1.2,1682908072263,
252.69,154.1,1.2,1682908042230,
252.69,154.1,1.2,1682908092287,
252.69,154.1,1.2,1682908062258,
252.69,154.1,1.2,1682908052248,
252.69,154.1,1.2,1682908072263,
252.69,154.1,1.2,1682908052248,
252.69,154.1,1.2,1682908062258,
252.69,154.1,1.2,1682908062258,
252.69,154.1,1.2,1682908182425,
252.69,154.1,1.2,1682908182425,
252.69,154.1,1.2,1682908162401,
252.69,154.1,1.2,1682908162401,
252.69,154.1,1.2,1682908172407,
252.69,154.1,1.2,1682908312585,
252.69,154.1,1.2,1682908322592,
252.69,154.1,1.2,1682908322592,
252.69,154.1,1.2,1682908282555,
252.69,154.1,1.2,1682908312585,
252.69,154.1,1.2,1682908322592,
252.69,154.1,1.2,1682908302579,
252.69,154.1,1.2,1682908292565,
252.69,154.1,1.2,1682908282555,
252.69,154.1,1.2,1682908402686,
252.69,154.1,1.2,1682908402686,
252.69,154.1,1.2,1682908412701,
252.69,154.1,1.2,1682908572910,
252.69,154.1,1.2,1682908562889,
252.69,154.1,1.2,1682908542865,
252.69,154.1,1.2,1682908542865,
252.69,154.1,1.2,1682908532859,
252.69,154.1,1.2,1682908522847,
252.69,154.1,1.2,1682908562889,
252.69,154.1,1.2,1682908532859,
252.69,154.1,1.2,1682908552874,
252.69,154.1,1.2,1682908562889,
252.69,154.1,1.2,1682908572910,
252.69,154.1,1.2,1682908572910,
252.69,154.1,1.2,1682908683088,
252.69,154.1,1.2,1682908683088,
252.69,154.1,1.2,1682908653025,
252.69,154.1,1.2,1682908643015,
252.69,154.1,1.2,1682908643015,
252.69,154.1,1.2,1682908673067,
252.69,154.1,1.2,1682908663047,
252.69,154.1,1.2,1682901804260,
252.69,154.1,1.2,1682901834291,
